Id,StoreCode,BranchCode,Title,Address,CategoryId,CategoryName,CategoryIcon,EmirateId,Description,PhoneNumber,FaxNumber,Facilities/0/Id,Facilities/0/Value,Facilities/0/Text,Facilities/0/LanguageText,Facilities/0/Data,Facilities/0/Notes,Facilities/0/Description,Facilities/0/Selected,Facilities/1/Id,Facilities/1/Value,Facilities/1/Text,Facilities/1/LanguageText,Facilities/1/Data,Facilities/1/Notes,Facilities/1/Description,Facilities/1/Selected,FacilityIds/0,FacilityIds/1,Accessibilities/0/Value,Accessibilities/0/Text,Accessibilities/0/Icon,Accessibilities/0/Id,AccessibilityIds/0,TimingsIds,OpeningHoursList/0/OpeningHours/0/OpenTime,OpeningHoursList/0/OpeningHours/0/CloseTime,OpeningHoursList/0/IsToday,OpeningHoursList/0/IsOpen,OpeningHoursList/0/IsOpen247,OpeningHoursList/0/DayOfWeek,OpeningHoursList/1/OpeningHours/0/OpenTime,OpeningHoursList/1/OpeningHours/0/CloseTime,OpeningHoursList/1/IsToday,OpeningHoursList/1/IsOpen,OpeningHoursList/1/IsOpen247,OpeningHoursList/1/DayOfWeek,OpeningHoursList/2/OpeningHours/0/OpenTime,OpeningHoursList/2/OpeningHours/0/CloseTime,OpeningHoursList/2/IsToday,OpeningHoursList/2/IsOpen,OpeningHoursList/2/IsOpen247,OpeningHoursList/2/DayOfWeek,OpeningHoursList/3/OpeningHours/0/OpenTime,OpeningHoursList/3/OpeningHours/0/CloseTime,OpeningHoursList/3/IsToday,OpeningHoursList/3/IsOpen,OpeningHoursList/3/IsOpen247,OpeningHoursList/3/DayOfWeek,OpeningHoursList/4/OpeningHours/0/OpenTime,OpeningHoursList/4/OpeningHours/0/CloseTime,OpeningHoursList/4/IsToday,OpeningHoursList/4/IsOpen,OpeningHoursList/4/IsOpen247,OpeningHoursList/4/DayOfWeek,OpeningHoursList/5/IsToday,OpeningHoursList/5/IsOpen,OpeningHoursList/5/IsOpen247,OpeningHoursList/5/DayOfWeek,OpeningHoursList/6/IsToday,OpeningHoursList/6/IsOpen,OpeningHoursList/6/IsOpen247,OpeningHoursList/6/DayOfWeek,SundayHours,MondayHours,TuesdayHours,WednesdayHours,ThursdayHours,FridayHours,SaturdayHours,Latitude,Longitude,MapIcon,Status,Keywords/0,Distance,IsOpen247,IsOpen,ClosingTime,Accessibilities/1/Value,Accessibilities/1/Text,Accessibilities/1/Icon,Accessibilities/1/Id,Accessibilities/2/Value,Accessibilities/2/Text,Accessibilities/2/Icon,Accessibilities/2/Id,Accessibilities/3/Value,Accessibilities/3/Text,Accessibilities/3/Icon,Accessibilities/3/Id,AccessibilityIds/1,AccessibilityIds/2,AccessibilityIds/3,Accessibilities/4/Value,Accessibilities/4/Text,Accessibilities/4/Icon,Accessibilities/4/Id,Accessibilities/5/Value,Accessibilities/5/Text,Accessibilities/5/Icon,Accessibilities/5/Id,AccessibilityIds/4,AccessibilityIds/5,OpeningHoursList/5/OpeningHours/0/OpenTime,OpeningHoursList/5/OpeningHours/0/CloseTime,OpeningHoursList/6/OpeningHours/0/OpenTime,OpeningHoursList/6/OpeningHours/0/CloseTime
8976e78f-f3d5-4ebe-b593-d5184c093ae3,,,Khobar Main Branch,"Al Karawan Business Center, King Faisal Road – Al Bustan Dist., P.O.Box: 7099, AlKhobar 34422, Kingdom of Saudi Arabia",e7bc5161-d4ae-4d9d-a239-129da42936f7,Branches,/-/media/enbd/images/branchatm/atms-icon.svg,,,+966 (0) 13-819 2772,+966 (0) 13-819 2727,00000000-0000-0000-0000-000000000000,,Disability Friendly,,,,,false,,,,,,,,,515aaab7-ee77-4f46-9edd-c66f9c190f0e,,,,,,,,09:30 AM,04:30 PM,false,true,false,Sunday,09:30 AM,04:30 PM,false,true,false,Monday,09:30 AM,04:30 PM,false,true,false,Tuesday,09:30 AM,04:30 PM,false,true,false,Wednesday,09:30 AM,04:30 PM,false,true,false,Thursday,true,false,false,Friday,false,false,false,Saturday,09:30-16:30,09:30-16:30,09:30-16:30,09:30-16:30,09:30-16:30,,,26.318234,50.2151583,/-/media/enbd/images/branchatm/map-pin-selected.svg,cef5f0c3-7b94-4a22-bbc4-61d04d8e1ef2,,0,false,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3f8995e1-60cb-4e6c-b9f6-b30cbb17fbfe,,,Dammam Main Branch ,"Al Ashriah Street, Ash Shati Ash Sharqi, Dammam 8223, Kingdom of Saudi Arabia
",e7bc5161-d4ae-4d9d-a239-129da42936f7,Branches,/-/media/enbd/images/branchatm/atms-icon.svg,,,8007547777,,00000000-0000-0000-0000-000000000000,,Cash Deposit,,,,,false,00000000-0000-0000-0000-000000000000,,Cash Withdrawal,,,,,false,f549ee87-1b76-454f-98a1-eef0b3c16df8,27e360a7-2e40-48d2-b9b5-37330a17b35f,,Ramp/Hand Rails (Mall ramp),,00000000-0000-0000-0000-000000000000,347cb99d-b7ef-437d-8758-8af1b4bec022,,09:30 AM,04:30 PM,false,true,false,Sunday,09:30 AM,04:30 PM,false,true,false,Monday,09:30 AM,04:30 PM,false,true,false,Tuesday,09:30 AM,04:30 PM,false,true,false,Wednesday,09:30 AM,04:30 PM,false,true,false,Thursday,true,false,false,Friday,false,false,false,Saturday,9:30-16:30,9:30-16:30,9:30-16:30,9:30-16:30,9:30-16:30,,,26.4527233,50.1259439,/-/media/enbd/images/branchatm/map-pin-selected.svg,cef5f0c3-7b94-4a22-bbc4-61d04d8e1ef2,,0,false,false,,,Low height Teller counter,,00000000-0000-0000-0000-000000000000,,PwD dedicated waiting area,,00000000-0000-0000-0000-000000000000,,Disabled parking slot,,00000000-0000-0000-0000-000000000000,f4091dd1-ba30-4082-ab41-85b3b90f5731,d2f42a7b-bf41-41ee-91a6-f23bc5814cd9,ae834c0d-e4bf-4d9f-b585-ac507fa5944d,,,,,,,,,,,,,,
dddcdb34-a032-4464-9b15-9c1eafec90d6,,,Makkah Main Branch,"Fatimah Al Zahraa Street, Naseem Hills, Al Naseem District, Makkah Al Mukarramah",e7bc5161-d4ae-4d9d-a239-129da42936f7,Branches,/-/media/enbd/images/branchatm/atms-icon.svg,,,8007547777,,00000000-0000-0000-0000-000000000000,,Disability Friendly,,,,,false,,,,,,,,,515aaab7-ee77-4f46-9edd-c66f9c190f0e,,,,,,,,09:30 AM,04:30 PM,false,true,false,Sunday,09:30 AM,04:30 PM,false,true,false,Monday,09:30 AM,04:30 PM,false,true,false,Tuesday,09:30 AM,04:30 PM,false,true,false,Wednesday,09:30 AM,04:30 PM,false,true,false,Thursday,true,false,false,Friday,false,false,false,Saturday,09:30-16:30,09:30-16:30,09:30-16:30,09:30-16:30,09:30-16:30,,,21.3765496,39.8613052,/-/media/enbd/images/branchatm/map-pin-selected.svg,cef5f0c3-7b94-4a22-bbc4-61d04d8e1ef2,,0,false,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42f20562-42ae-4c1c-87e6-0e0cf0f9e43a,,,AlMadinah Main Branch,"Abo Bakr Al Siddiqe Road, Al Qiblatayn District, Al Madinah Al Munawwarra 42351 - 4294",e7bc5161-d4ae-4d9d-a239-129da42936f7,Branches,/-/media/enbd/images/branchatm/atms-icon.svg,,,8007547777,+966 12 610 6499,00000000-0000-0000-0000-000000000000,,Disability Friendly,,,,,false,,,,,,,,,515aaab7-ee77-4f46-9edd-c66f9c190f0e,,,,,,,,09:30 AM,04:30 PM,false,true,false,Sunday,09:30 AM,04:30 PM,false,true,false,Monday,09:30 AM,04:30 PM,false,true,false,Tuesday,09:30 AM,04:30 PM,false,true,false,Wednesday,09:30 AM,04:30 PM,false,true,false,Thursday,true,false,false,Friday,false,false,false,Saturday,09:30-16:30,09:30-16:30,09:30-16:30,09:30-16:30,09:30-16:30,,,24.4826542,39.5720476,/-/media/enbd/images/branchatm/map-pin-selected.svg,cef5f0c3-7b94-4a22-bbc4-61d04d8e1ef2,,0,false,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
483f7819-b85e-4448-a968-f6781e3cf671,,,Al-Hassa Branch,"Dhahran Road, Al Hofuf 36321, Al Hofuf, Kingdom of Saudi Arabia
",e7bc5161-d4ae-4d9d-a239-129da42936f7,Branches,/-/media/enbd/images/branchatm/atms-icon.svg,,,8007547777,,00000000-0000-0000-0000-000000000000,,Cash Deposit,,,,,false,00000000-0000-0000-0000-000000000000,,Cash Withdrawal,,,,,false,f549ee87-1b76-454f-98a1-eef0b3c16df8,27e360a7-2e40-48d2-b9b5-37330a17b35f,,Ramp/Hand Rails (Mall ramp),,00000000-0000-0000-0000-000000000000,347cb99d-b7ef-437d-8758-8af1b4bec022,,09:30 AM,04:30 PM,false,true,false,Sunday,09:30 AM,04:30 PM,false,true,false,Monday,09:30 AM,04:30 PM,false,true,false,Tuesday,09:30 AM,04:30 PM,false,true,false,Wednesday,09:30 AM,04:30 PM,false,true,false,Thursday,true,false,false,Friday,false,false,false,Saturday,9:30-16:30,9:30-16:30,9:30-16:30,9:30-16:30,9:30-16:30,,,25.4477109,49.5684159,/-/media/enbd/images/branchatm/map-pin-selected.svg,cef5f0c3-7b94-4a22-bbc4-61d04d8e1ef2,,0,false,false,,,Accessible Entrance Door,,00000000-0000-0000-0000-000000000000,,Low height Teller counter,,00000000-0000-0000-0000-000000000000,,Disabled parking slot,,00000000-0000-0000-0000-000000000000,985869af-89e5-4a61-936d-dfa35cc70d6e,f4091dd1-ba30-4082-ab41-85b3b90f5731,ae834c0d-e4bf-4d9f-b585-ac507fa5944d,,Wide doorways,,00000000-0000-0000-0000-000000000000,,PwD dedicated waiting area,,00000000-0000-0000-0000-000000000000,5118cf9b-e11c-490a-be58-d2974b7fd723,d2f42a7b-bf41-41ee-91a6-f23bc5814cd9,,,,
4621b03a-3f9c-4f27-98c1-1f5f64a08456,,,AlJubail Branch,"Fanateer District - Al-Shira’ Street, Al Jubayl 35811",e7bc5161-d4ae-4d9d-a239-129da42936f7,Branches,/-/media/enbd/images/branchatm/atms-icon.svg,,,8007547777,,00000000-0000-0000-0000-000000000000,,Disability Friendly,,,,,false,00000000-0000-0000-0000-000000000000,,Wi-Fi,,,,,false,515aaab7-ee77-4f46-9edd-c66f9c190f0e,66ebd68c-e221-449b-9a7a-9929c5ccb3a6,,Special Product Offer for PwD,,00000000-0000-0000-0000-000000000000,555aae45-8f54-4cd8-99f9-ebea548486c3,,09:30 AM,04:30 PM,false,true,false,Sunday,09:30 AM,04:30 PM,false,true,false,Monday,09:30 AM,04:30 PM,false,true,false,Tuesday,09:30 AM,04:30 PM,false,true,false,Wednesday,09:30 AM,04:30 PM,false,true,false,Thursday,true,false,false,Friday,false,false,false,Saturday,9:30-16:30,9:30-16:30,9:30-16:30,9:30-16:30,9:30-16:30,,,27.131243,49.569699,/-/media/enbd/images/branchatm/map-pin-selected.svg,cef5f0c3-7b94-4a22-bbc4-61d04d8e1ef2,,0,false,false,,,Dedicated customer service desk,,00000000-0000-0000-0000-000000000000,,Low height teller desk,,00000000-0000-0000-0000-000000000000,,Accessible WC,,00000000-0000-0000-0000-000000000000,5866af05-73be-445f-ac6e-dccb554c038d,9d1a2d01-4154-428c-9b98-5583d33bea44,d0592358-7825-430a-8fbf-42c87575eaed,,,,,,,,,,,,,,
ce944cf3-36b2-4d61-a4ab-f49481aa4a19,,,Riyadh Main Branch CDM 50021,"King Fahad Road , Emirates NBD branch",4386c765-d296-4c79-bb42-26c6c0b70180,ATMs,/-/media/enbd/images/branchatm/atms-icon.svg,,,,,00000000-0000-0000-0000-000000000000,,Cash Withdrawal,,,,,false,,,,,,,,,27e360a7-2e40-48d2-b9b5-37330a17b35f,,,,,,,,00:00,00:00,false,false,true,Sunday,00:00,00:00,false,false,true,Monday,00:00,00:00,false,false,true,Tuesday,00:00,00:00,false,false,true,Wednesday,00:00,00:00,false,false,true,Thursday,true,false,true,Friday,false,false,true,Saturday,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,24.738702,46.6579482,/-/media/enbd/images/branchatm/map-pin-atm-branches.svg,cef5f0c3-7b94-4a22-bbc4-61d04d8e1ef2,,0,true,false,,,,,,,,,,,,,,,,,,,,,,,,,,,00:00,00:00,00:00,00:00
218ee4ee-9498-4510-a277-e434711af531,,,Makkah Al Mukarrama Branch CDM 50044,"Fatimah Al Zahraa Street, Naseem Hills, Al Naseem District, Makkah Al Mukarramah",4386c765-d296-4c79-bb42-26c6c0b70180,ATMs,/-/media/enbd/images/branchatm/atms-icon.svg,,,,,00000000-0000-0000-0000-000000000000,,Cash Deposit,,,,,false,,,,,,,,,f549ee87-1b76-454f-98a1-eef0b3c16df8,,,,,,,,00:00,00:00,false,false,true,Sunday,00:00,00:00,false,false,true,Monday,00:00,00:00,false,false,true,Tuesday,00:00,00:00,false,false,true,Wednesday,00:00,00:00,false,false,true,Thursday,true,false,true,Friday,false,false,true,Saturday,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,21.376502,39.874737,/-/media/enbd/images/branchatm/map-pin-atm-branches.svg,cef5f0c3-7b94-4a22-bbc4-61d04d8e1ef2,,0,true,false,,,,,,,,,,,,,,,,,,,,,,,,,,,00:00,00:00,00:00,00:00
591b9334-cf6b-4a4c-9849-1737ec68ce90,,,Rashid Mall ATM 50036,"Al Rashid Mall, Firas Ibn Al Nudur Street",4386c765-d296-4c79-bb42-26c6c0b70180,ATMs,/-/media/enbd/images/branchatm/atms-icon.svg,,,,,00000000-0000-0000-0000-000000000000,,Cash Withdrawal,,,,,false,,,,,,,,,27e360a7-2e40-48d2-b9b5-37330a17b35f,,,,,,,,00:00,00:00,false,false,true,Sunday,00:00,00:00,false,false,true,Monday,00:00,00:00,false,false,true,Tuesday,00:00,00:00,false,false,true,Wednesday,00:00,00:00,false,false,true,Thursday,true,false,true,Friday,false,false,true,Saturday,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,26.2908,50.1806,/-/media/enbd/images/branchatm/map-pin-atm-branches.svg,cef5f0c3-7b94-4a22-bbc4-61d04d8e1ef2,,0,true,false,,,,,,,,,,,,,,,,,,,,,,,,,,,00:00,00:00,00:00,00:00
061d604f-1c29-4a5b-b4f3-1e684f2f7949,,,Riyadh Main Branch ATM 50001,"King Fahad Road , Emirates NBD branch",4386c765-d296-4c79-bb42-26c6c0b70180,ATMs,/-/media/enbd/images/branchatm/atms-icon.svg,,,,,00000000-0000-0000-0000-000000000000,,Cash Withdrawal,,,,,false,,,,,,,,,27e360a7-2e40-48d2-b9b5-37330a17b35f,,,,,,,,00:00,00:00,false,false,true,Sunday,00:00,00:00,false,false,true,Monday,00:00,00:00,false,false,true,Tuesday,00:00,00:00,false,false,true,Wednesday,00:00,00:00,false,false,true,Thursday,true,false,true,Friday,false,false,true,Saturday,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,24.738702,46.6579482,/-/media/enbd/images/branchatm/map-pin-atm-branches.svg,cef5f0c3-7b94-4a22-bbc4-61d04d8e1ef2,,0,true,false,,,,,,,,,,,,,,,,,,,,,,,,,,,00:00,00:00,00:00,00:00
24177834-388b-4244-b5cc-9a29297f59b8,,,Makkah Al Mukarrama Branch CDM 50043,"Fatimah Al Zahraa Street, Naseem Hills, Al Naseem District, Makkah Al Mukarramah",4386c765-d296-4c79-bb42-26c6c0b70180,ATMs,/-/media/enbd/images/branchatm/atms-icon.svg,,,,,00000000-0000-0000-0000-000000000000,,Cash Deposit,,,,,false,,,,,,,,,f549ee87-1b76-454f-98a1-eef0b3c16df8,,,,,,,,00:00,00:00,false,false,true,Sunday,00:00,00:00,false,false,true,Monday,00:00,00:00,false,false,true,Tuesday,00:00,00:00,false,false,true,Wednesday,00:00,00:00,false,false,true,Thursday,true,false,true,Friday,false,false,true,Saturday,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,21.376502,39.874737,/-/media/enbd/images/branchatm/map-pin-atm-branches.svg,cef5f0c3-7b94-4a22-bbc4-61d04d8e1ef2,,0,true,false,,,,,,,,,,,,,,,,,,,,,,,,,,,00:00,00:00,00:00,00:00
481b04a9-f250-41f2-be71-a94de6c18896,,,Riyadh Main Branch CDM 50020,"King Fahad Road , Emirates NBD branch",4386c765-d296-4c79-bb42-26c6c0b70180,ATMs,/-/media/enbd/images/branchatm/atms-icon.svg,,,,,00000000-0000-0000-0000-000000000000,,Cash Withdrawal,,,,,false,,,,,,,,,27e360a7-2e40-48d2-b9b5-37330a17b35f,,,,,,,,00:00,00:00,false,false,true,Sunday,00:00,00:00,false,false,true,Monday,00:00,00:00,false,false,true,Tuesday,00:00,00:00,false,false,true,Wednesday,00:00,00:00,false,false,true,Thursday,true,false,true,Friday,false,false,true,Saturday,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,24.738702,46.6579482,/-/media/enbd/images/branchatm/map-pin-atm-branches.svg,cef5f0c3-7b94-4a22-bbc4-61d04d8e1ef2,,0,true,false,,,,,,,,,,,,,,,,,,,,,,,,,,,00:00,00:00,00:00,00:00
5cd34db6-4a1a-4f20-8d79-f1baa51c454f,,,Red Sea Mall ATM,Red Sea Mall – King Abdulaziz Road,4386c765-d296-4c79-bb42-26c6c0b70180,ATMs,/-/media/enbd/images/branchatm/atms-icon.svg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,00:00,00:00,false,false,true,Sunday,00:00,00:00,false,false,true,Monday,00:00,00:00,false,false,true,Tuesday,00:00,00:00,false,false,true,Wednesday,00:00,00:00,false,false,true,Thursday,true,false,true,Friday,false,false,true,Saturday,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,21.6276,39.1112,/-/media/enbd/images/branchatm/map-pin-atm-branches.svg,cef5f0c3-7b94-4a22-bbc4-61d04d8e1ef2,,0,true,false,,,,,,,,,,,,,,,,,,,,,,,,,,,00:00,00:00,00:00,00:00
f3765f6b-b232-4a5d-aeec-b8d75775621a,,,Khobar Main Branch CDM 50027,"King Faisal Road, Emirates NBD Al Khobar Branch",4386c765-d296-4c79-bb42-26c6c0b70180,ATMs,/-/media/enbd/images/branchatm/atms-icon.svg,,,,,00000000-0000-0000-0000-000000000000,,Cash Deposit,,,,,false,,,,,,,,,f549ee87-1b76-454f-98a1-eef0b3c16df8,,,,,,,,00:00,00:00,false,false,true,Sunday,00:00,00:00,false,false,true,Monday,00:00,00:00,false,false,true,Tuesday,00:00,00:00,false,false,true,Wednesday,00:00,00:00,false,false,true,Thursday,true,false,true,Friday,false,false,true,Saturday,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,26.3184242,26.3184242,/-/media/enbd/images/branchatm/map-pin-atm-branches.svg,cef5f0c3-7b94-4a22-bbc4-61d04d8e1ef2,,0,true,false,,,,,,,,,,,,,,,,,,,,,,,,,,,00:00,00:00,00:00,00:00
d523f856-5f6e-4120-a918-a9dfe82ba092,,,Emirates NBD Head Office,"P.O. Box 777, Deira, Dubai, United Arab Emirates",e7bc5161-d4ae-4d9d-a239-129da42936f7,Branches,/-/media/enbd/images/branchatm/atms-icon.svg,,,,"+971 (0) 43-10 0155, 600 54 0000",,,,,,,,,,,,,,,,,,,,,,,,,09:00 AM,03:00 PM,false,true,false,Sunday,09:00 AM,03:00 PM,false,true,false,Monday,09:00 AM,03:00 PM,false,true,false,Tuesday,09:00 AM,03:00 PM,false,true,false,Wednesday,09:00 AM,03:00 PM,false,true,false,Thursday,true,false,false,Friday,false,true,false,Saturday,09:00-15:00,09:00-15:00,09:00-15:00,09:00-15:00,09:00-15:00,,09:00-15:00,25.2607641,55.3124637,/-/media/enbd/images/branchatm/map-pin-selected.svg,cef5f0c3-7b94-4a22-bbc4-61d04d8e1ef2,,0,false,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,09:00 AM,03:00 PM
665037d2-7938-4dbd-ad86-d05c4504c128,,,Dhahran Mall ATM,Dhahran Mall - Prince Faisal Bin Fahad Road,4386c765-d296-4c79-bb42-26c6c0b70180,ATMs,/-/media/enbd/images/branchatm/atms-icon.svg,,,,,00000000-0000-0000-0000-000000000000,,Cash Withdrawal,,,,,false,,,,,,,,,27e360a7-2e40-48d2-b9b5-37330a17b35f,,,,,,,,00:00,00:00,false,false,true,Sunday,00:00,00:00,false,false,true,Monday,00:00,00:00,false,false,true,Tuesday,00:00,00:00,false,false,true,Wednesday,00:00,00:00,false,false,true,Thursday,true,false,true,Friday,false,false,true,Saturday,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,26.305833,50.169722,/-/media/enbd/images/branchatm/map-pin-atm-branches.svg,cef5f0c3-7b94-4a22-bbc4-61d04d8e1ef2,,0,true,false,,,,,,,,,,,,,,,,,,,,,,,,,,,00:00,00:00,00:00,00:00
776364c1-b0d1-40de-9b0e-4691ce3c6b29,,,Jeddah Main Branch CDM 50024,"Prince Sultan Road, Emirates NBD Jeddah Branch",4386c765-d296-4c79-bb42-26c6c0b70180,ATMs,/-/media/enbd/images/branchatm/atms-icon.svg,,,,,00000000-0000-0000-0000-000000000000,,Cash Deposit,,,,,false,,,,,,,,,f549ee87-1b76-454f-98a1-eef0b3c16df8,,,,,,,,00:00,00:00,false,false,true,Sunday,00:00,00:00,false,false,true,Monday,00:00,00:00,false,false,true,Tuesday,00:00,00:00,false,false,true,Wednesday,00:00,00:00,false,false,true,Thursday,true,false,true,Friday,false,false,true,Saturday,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,21.6031462,39.1430845,/-/media/enbd/images/branchatm/map-pin-atm-branches.svg,cef5f0c3-7b94-4a22-bbc4-61d04d8e1ef2,,0,true,false,,,,,,,,,,,,,,,,,,,,,,,,,,,00:00,00:00,00:00,00:00
