ID,CityID,BookingChannelId,NameEN,NameAR,CityNameEN,CityNameAR,MobileNo,PhoneNumber,Fax,Address,CoordinateLongitude,CoordinateLatitude,CountryCode,DistanceToOriginBranch,Name,WorkingHours,Channel,WorkingHoursList/0/Id,WorkingHoursList/0/Day,WorkingHoursList/0/StartTime,WorkingHoursList/0/EndTime,WorkingHoursList/0/Is24Hours,WorkingHoursList/0/IsDayOff,WorkingHoursList/1/Id,WorkingHoursList/1/Day,WorkingHoursList/1/StartTime,WorkingHoursList/1/EndTime,WorkingHoursList/1/Is24Hours,WorkingHoursList/1/IsDayOff,WorkingHoursList/2/Id,WorkingHoursList/2/Day,WorkingHoursList/2/StartTime,WorkingHoursList/2/EndTime,WorkingHoursList/2/Is24Hours,WorkingHoursList/2/IsDayOff,WorkingHoursList/3/Id,WorkingHoursList/3/Day,WorkingHoursList/3/StartTime,WorkingHoursList/3/EndTime,WorkingHoursList/3/Is24Hours,WorkingHoursList/3/IsDayOff,WorkingHoursList/4/Id,WorkingHoursList/4/Day,WorkingHoursList/4/StartTime,WorkingHoursList/4/EndTime,WorkingHoursList/4/Is24Hours,WorkingHoursList/4/IsDayOff,WorkingHoursList/5/Id,WorkingHoursList/5/Day,WorkingHoursList/5/StartTime,WorkingHoursList/5/EndTime,WorkingHoursList/5/Is24Hours,WorkingHoursList/5/IsDayOff,WorkingHoursList/6/Id,WorkingHoursList/6/Day,WorkingHoursList/6/StartTime,WorkingHoursList/6/EndTime,WorkingHoursList/6/Is24Hours,WorkingHoursList/6/IsDayOff,ParameterName,Success,Warning,StatusMessage,WarningMessage,WorkingHoursList/7/Id,WorkingHoursList/7/Day,WorkingHoursList/7/StartTime,WorkingHoursList/7/EndTime,WorkingHoursList/7/Is24Hours,WorkingHoursList/7/IsDayOff,WorkingHoursList/8/Id,WorkingHoursList/8/Day,WorkingHoursList/8/StartTime,WorkingHoursList/8/EndTime,WorkingHoursList/8/Is24Hours,WorkingHoursList/8/IsDayOff,WorkingHoursList/9/Id,WorkingHoursList/9/Day,WorkingHoursList/9/StartTime,WorkingHoursList/9/EndTime,WorkingHoursList/9/Is24Hours,WorkingHoursList/9/IsDayOff,WorkingHoursList/10/Id,WorkingHoursList/10/Day,WorkingHoursList/10/StartTime,WorkingHoursList/10/EndTime,WorkingHoursList/10/Is24Hours,WorkingHoursList/10/IsDayOff,WorkingHoursList/11/Id,WorkingHoursList/11/Day,WorkingHoursList/11/StartTime,WorkingHoursList/11/EndTime,WorkingHoursList/11/Is24Hours,WorkingHoursList/11/IsDayOff,WorkingHoursList/12/Id,WorkingHoursList/12/Day,WorkingHoursList/12/StartTime,WorkingHoursList/12/EndTime,WorkingHoursList/12/Is24Hours,WorkingHoursList/12/IsDayOff,WorkingHoursList/13/Id,WorkingHoursList/13/Day,WorkingHoursList/13/StartTime,WorkingHoursList/13/EndTime,WorkingHoursList/13/Is24Hours,WorkingHoursList/13/IsDayOff
1072,78,0,Al Hamadaniyyah,,Jeddah,,8001000014,8001000014,-,"Al Hamadaniyyah,Jeddah",39.187906,21.751198,1,,Al Hamadaniyyah,u003cdivu003eSaturday : 08:00 - 23:59  Sunday : 08:00 - 23:59  Monday : 08:00 - 23:59  Tuesday : 08:00 - 23:59  Wednesday : 08:00 - 23:59  Thursday : 08:00 - 23:59  Friday : 15:00 - 23:59 u003c/divu003e,,0,277,08:00:00,23:59:00,FALSE,FALSE,0,278,08:00:00,23:59:00,FALSE,FALSE,0,279,08:00:00,23:59:00,FALSE,FALSE,0,280,08:00:00,23:59:00,FALSE,FALSE,0,281,08:00:00,23:59:00,FALSE,FALSE,0,282,08:00:00,23:59:00,FALSE,FALSE,0,283,15:00:00,23:59:00,FALSE,FALSE,al-hamadaniyyah,FALSE,FALSE,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
189,19,0,Al Hofuf - Ahsa,,Hasa,,8001000014,8001000014,-,"Al Hofuf - Ahsa,Hasa",49.580354,25.392881,1,,Al Hofuf - Ahsa,u003cdivu003eSaturday : 08:00 - 23:59  Sunday : 08:00 - 23:59  Monday : 08:00 - 23:59  Tuesday : 08:00 - 23:59  Wednesday : 08:00 - 23:59  Thursday : 08:00 - 23:59  Friday : 15:00 - 23:59 u003c/divu003e,,0,277,08:00:00,23:59:00,FALSE,FALSE,0,278,08:00:00,23:59:00,FALSE,FALSE,0,279,08:00:00,23:59:00,FALSE,FALSE,0,280,08:00:00,23:59:00,FALSE,FALSE,0,281,08:00:00,23:59:00,FALSE,FALSE,0,282,08:00:00,23:59:00,FALSE,FALSE,0,283,15:00:00,23:59:00,FALSE,FALSE,al-hofuf-ahsa,FALSE,FALSE,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
120,93,0,Al Jazeera- Buraydah,,Qassim,,8001000014,8001000014,-,"Al Jazeera- Buraydah,Qassim",43.90027,26.404447,1,,Al Jazeera- Buraydah,u003cdivu003eSaturday : 08:00 - 23:59  Sunday : 08:00 - 23:59  Monday : 08:00 - 23:59  Tuesday : 08:00 - 23:59  Wednesday : 08:00 - 23:59  Thursday : 08:00 - 23:59  Friday : 15:00 - 23:59 u003c/divu003e,,0,277,08:00:00,23:59:00,FALSE,FALSE,0,278,08:00:00,23:59:00,FALSE,FALSE,0,279,08:00:00,23:59:00,FALSE,FALSE,0,280,08:00:00,23:59:00,FALSE,FALSE,0,281,08:00:00,23:59:00,FALSE,FALSE,0,282,08:00:00,23:59:00,FALSE,FALSE,0,283,15:00:00,23:59:00,FALSE,FALSE,al-jazeera-buraydah,FALSE,FALSE,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
225,43,0,Al Jouf Airport - Sakaka,,Aljof,,8001000014,8001000014,-,"Al Jouf Airport - Sakaka,Aljof",40.101642,29.788526,1,,Al Jouf Airport - Sakaka,u003cdivu003eSaturday : 06:00 - 23:59  Sunday : 06:00 - 23:59  Monday : 06:00 - 23:59  Tuesday : 06:00 - 23:59  Wednesday : 06:00 - 23:59  Thursday : 06:00 - 23:59  Friday : 06:00 - 23:59 u003c/divu003e,,0,277,06:00:00,23:59:00,FALSE,FALSE,0,278,06:00:00,23:59:00,FALSE,FALSE,0,279,06:00:00,23:59:00,FALSE,FALSE,0,280,06:00:00,23:59:00,FALSE,FALSE,0,281,06:00:00,23:59:00,FALSE,FALSE,0,282,06:00:00,23:59:00,FALSE,FALSE,0,283,06:00:00,23:59:00,FALSE,FALSE,al-jouf-airport-sakaka,FALSE,FALSE,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,83,0,Al Khaldiyah - Al Madina,,Al Madena,,8001000014,8001000014,-,"Al Khaldiyah - Al Madina,Al Madena",39.654932,24.471085,1,,Al Khaldiyah - Al Madina,u003cdivu003eSaturday: 24 hours Sunday: 24 hours Monday: 24 hours Tuesday: 24 hours Wednesday: 24 hours Thursday: 24 hours Friday : 00:00 - 09:00  Friday : 13:00 - 23:59 u003c/divu003e,,0,277,,,TRUE,FALSE,0,278,,,TRUE,FALSE,0,279,,,TRUE,FALSE,0,280,,,TRUE,FALSE,0,281,,,TRUE,FALSE,0,282,,,TRUE,FALSE,0,283,00:00:00,09:00:00,FALSE,FALSE,al-khaldiyah-al-madina,FALSE,FALSE,-,-,0,283,13:00:00,23:59:00,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,29,0,Al Khaldiyah - Khamis Mushait,,Khamis Mushayt,,8001000014,8001000014,-,"Al Khaldiyah - Khamis Mushait,Khamis Mushayt",42.718549,18.298268,1,,Al Khaldiyah - Khamis Mushait,u003cdivu003eSaturday : 08:00 - 23:59  Sunday : 08:00 - 23:59  Monday : 08:00 - 23:59  Tuesday : 08:00 - 23:59  Wednesday : 08:00 - 23:59  Thursday : 08:00 - 23:59  Friday : 15:00 - 23:59 u003c/divu003e,,0,277,08:00:00,23:59:00,FALSE,FALSE,0,278,08:00:00,23:59:00,FALSE,FALSE,0,279,08:00:00,23:59:00,FALSE,FALSE,0,280,08:00:00,23:59:00,FALSE,FALSE,0,281,08:00:00,23:59:00,FALSE,FALSE,0,282,08:00:00,23:59:00,FALSE,FALSE,0,283,15:00:00,23:59:00,FALSE,FALSE,al-khaldiyah-khamis-mushait,FALSE,FALSE,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201,77,0,Al Khuzama - Al Khobar,,Khobar,,8001000014,8001000014,-,"Al Khuzama - Al Khobar,Khobar",50.183273,26.215457,1,,Al Khuzama - Al Khobar,u003cdivu003eSaturday: 24 hours Sunday: 24 hours Monday: 24 hours Tuesday: 24 hours Wednesday: 24 hours Thursday: 24 hours Friday : 00:00 - 09:00  Friday : 13:00 - 23:59 u003c/divu003e,,0,277,,,TRUE,FALSE,0,278,,,TRUE,FALSE,0,279,,,TRUE,FALSE,0,280,,,TRUE,FALSE,0,281,,,TRUE,FALSE,0,282,,,TRUE,FALSE,0,283,00:00:00,09:00:00,FALSE,FALSE,al-khuzama-al-khobar,FALSE,FALSE,-,-,0,283,13:00:00,23:59:00,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
136,1,0,Al Malaz - Riyadh,,Riyadh,,8001000014,8001000014,-,"Al Malaz - Riyadh,Riyadh",46.735006,24.660823,1,,Al Malaz - Riyadh,u003cdivu003eSaturday : 12:00 - 23:59  Sunday : 12:00 - 23:59  Monday : 12:00 - 23:59  Tuesday : 12:00 - 23:59  Wednesday : 12:00 - 23:59  Thursday : 12:00 - 23:59 u003c/divu003e,,0,277,12:00:00,23:59:00,FALSE,FALSE,0,278,12:00:00,23:59:00,FALSE,FALSE,0,279,12:00:00,23:59:00,FALSE,FALSE,0,280,12:00:00,23:59:00,FALSE,FALSE,0,281,12:00:00,23:59:00,FALSE,FALSE,0,282,12:00:00,23:59:00,FALSE,FALSE,,,,,,,al-malaz-riyadh,FALSE,FALSE,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,1,0,Al Mansourah - Riyadh,,Riyadh,,8001000014,8001000014,-,"Al Mansourah - Riyadh,Riyadh",46.758886,24.607032,1,,Al Mansourah - Riyadh,u003cdivu003eSaturday : 12:00 - 23:59  Sunday : 12:00 - 23:59  Monday : 12:00 - 23:59  Tuesday : 12:00 - 23:59  Wednesday : 12:00 - 23:59  Thursday : 12:00 - 23:59 u003c/divu003e,,0,277,12:00:00,23:59:00,FALSE,FALSE,0,278,12:00:00,23:59:00,FALSE,FALSE,0,279,12:00:00,23:59:00,FALSE,FALSE,0,280,12:00:00,23:59:00,FALSE,FALSE,0,281,12:00:00,23:59:00,FALSE,FALSE,0,282,12:00:00,23:59:00,FALSE,FALSE,,,,,,,al-mansourah-riyadh,FALSE,FALSE,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,1,0,Al Marwah - Riyadh,,Riyadh,,8001000014,8001000014,-,"Al Marwah - Riyadh,Riyadh",46.665576,24.544728,1,,Al Marwah - Riyadh,u003cdivu003eSaturday : 08:00 - 23:59  Sunday : 08:00 - 23:59  Monday : 08:00 - 23:59  Tuesday : 08:00 - 23:59  Wednesday : 08:00 - 23:59  Thursday : 08:00 - 23:59  Friday : 15:00 - 23:59 u003c/divu003e,,0,277,08:00:00,23:59:00,FALSE,FALSE,0,278,08:00:00,23:59:00,FALSE,FALSE,0,279,08:00:00,23:59:00,FALSE,FALSE,0,280,08:00:00,23:59:00,FALSE,FALSE,0,281,08:00:00,23:59:00,FALSE,FALSE,0,282,08:00:00,23:59:00,FALSE,FALSE,0,283,15:00:00,23:59:00,FALSE,FALSE,al-marwah-riyadh,FALSE,FALSE,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
107,80,0,Al Nahdah - Baish,,Jizan,,8001000014,8001000014,-,"Al Nahdah - Baish,Jizan",42.543214,17.387423,1,,Al Nahdah - Baish,u003cdivu003eSaturday : 08:00 - 23:59  Sunday : 08:00 - 23:59  Monday : 08:00 - 23:59  Tuesday : 08:00 - 23:59  Wednesday : 08:00 - 23:59  Thursday : 08:00 - 23:59  Friday : 15:00 - 23:59 u003c/divu003e,,0,277,08:00:00,23:59:00,FALSE,FALSE,0,278,08:00:00,23:59:00,FALSE,FALSE,0,279,08:00:00,23:59:00,FALSE,FALSE,0,280,08:00:00,23:59:00,FALSE,FALSE,0,281,08:00:00,23:59:00,FALSE,FALSE,0,282,08:00:00,23:59:00,FALSE,FALSE,0,283,15:00:00,23:59:00,FALSE,FALSE,al-nahdah-baish,FALSE,FALSE,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,78,0,Al Nahdah - Jeddah,,Jeddah,,8001000014,8001000014,-,"Al Nahdah - Jeddah,Jeddah",39.136687,21.609549,1,,Al Nahdah - Jeddah,u003cdivu003eSaturday : 08:00 - 23:59  Sunday : 08:00 - 23:59  Monday : 08:00 - 23:59  Tuesday : 08:00 - 23:59  Wednesday : 08:00 - 23:59  Thursday : 08:00 - 23:59  Friday : 15:00 - 23:59 u003c/divu003e,,0,277,08:00:00,23:59:00,FALSE,FALSE,0,278,08:00:00,23:59:00,FALSE,FALSE,0,279,08:00:00,23:59:00,FALSE,FALSE,0,280,08:00:00,23:59:00,FALSE,FALSE,0,281,08:00:00,23:59:00,FALSE,FALSE,0,282,08:00:00,23:59:00,FALSE,FALSE,0,283,15:00:00,23:59:00,FALSE,FALSE,al-nahdah-jeddah,FALSE,FALSE,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
209,28,0,Al Namas - An Nimas,,Abha,,8001000014,8001000014,-,"Al Namas - An Nimas,Abha",42.131622,19.119334,1,,Al Namas - An Nimas,u003cdivu003eSaturday : 08:00 - 23:59  Sunday : 08:00 - 23:59  Monday : 08:00 - 23:59  Tuesday : 08:00 - 23:59  Wednesday : 08:00 - 23:59  Thursday : 08:00 - 23:59  Friday : 15:00 - 23:59 u003c/divu003e,,0,277,08:00:00,23:59:00,FALSE,FALSE,0,278,08:00:00,23:59:00,FALSE,FALSE,0,279,08:00:00,23:59:00,FALSE,FALSE,0,280,08:00:00,23:59:00,FALSE,FALSE,0,281,08:00:00,23:59:00,FALSE,FALSE,0,282,08:00:00,23:59:00,FALSE,FALSE,0,283,15:00:00,23:59:00,FALSE,FALSE,al-namas-an-nimas,FALSE,FALSE,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
183,78,0,Al Nuzhah - Jeddah,,Jeddah,,8001000014,8001000014,-,"Al Nuzhah - Jeddah,Jeddah",39.173879,21.627292,1,,Al Nuzhah - Jeddah,u003cdivu003eSaturday : 08:00 - 23:59  Sunday : 08:00 - 23:59  Monday : 08:00 - 23:59  Tuesday : 08:00 - 23:59  Wednesday : 08:00 - 23:59  Thursday : 08:00 - 23:59  Friday : 15:00 - 23:59 u003c/divu003e,,0,277,08:00:00,23:59:00,FALSE,FALSE,0,278,08:00:00,23:59:00,FALSE,FALSE,0,279,08:00:00,23:59:00,FALSE,FALSE,0,280,08:00:00,23:59:00,FALSE,FALSE,0,281,08:00:00,23:59:00,FALSE,FALSE,0,282,08:00:00,23:59:00,FALSE,FALSE,0,283,15:00:00,23:59:00,FALSE,FALSE,al-nuzhah-jeddah,FALSE,FALSE,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
199,28,0,Al Nuzhah - Muhayal,,Abha,,8001000014,8001000014,-,"Al Nuzhah - Muhayal,Abha",42.062188,18.542484,1,,Al Nuzhah - Muhayal,u003cdivu003eSaturday : 08:00 - 23:59  Sunday : 08:00 - 23:59  Monday : 08:00 - 23:59  Tuesday : 08:00 - 23:59  Wednesday : 08:00 - 23:59  Thursday : 08:00 - 23:59  Friday : 15:00 - 23:59 u003c/divu003e,,0,277,08:00:00,23:59:00,FALSE,FALSE,0,278,08:00:00,23:59:00,FALSE,FALSE,0,279,08:00:00,23:59:00,FALSE,FALSE,0,280,08:00:00,23:59:00,FALSE,FALSE,0,281,08:00:00,23:59:00,FALSE,FALSE,0,282,08:00:00,23:59:00,FALSE,FALSE,0,283,15:00:00,23:59:00,FALSE,FALSE,al-nuzhah-muhayal,FALSE,FALSE,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90,85,0,Al Qaim - At Taif,,Taif,,8001000014,8001000014,-,"Al Qaim - At Taif,Taif",40.434852,21.325705,1,,Al Qaim - At Taif,u003cdivu003eSaturday : 08:00 - 23:59  Sunday : 08:00 - 23:59  Monday : 08:00 - 23:59  Tuesday : 08:00 - 23:59  Wednesday : 08:00 - 23:59  Thursday : 08:00 - 23:59  Friday : 15:00 - 23:59 u003c/divu003e,,0,277,08:00:00,23:59:00,FALSE,FALSE,0,278,08:00:00,23:59:00,FALSE,FALSE,0,279,08:00:00,23:59:00,FALSE,FALSE,0,280,08:00:00,23:59:00,FALSE,FALSE,0,281,08:00:00,23:59:00,FALSE,FALSE,0,282,08:00:00,23:59:00,FALSE,FALSE,0,283,15:00:00,23:59:00,FALSE,FALSE,al-qaim-at-taif,FALSE,FALSE,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
123,17,0,Al Qaisumah Airport - Hafar Al Batin,,Hafr Batin,,8001000014,8001000014,-,"Al Qaisumah Airport - Hafar Al Batin,Hafr Batin",46.121389,28.334639,1,,Al Qaisumah Airport - Hafar Al Batin,u003cdivu003eSaturday : 06:00 - 12:00  Saturday : 20:00 - 22:00  Sunday : 06:00 - 12:00  Sunday : 20:00 - 22:00  Monday : 06:00 - 12:00  Monday : 20:00 - 22:00  Tuesday : 06:00 - 12:00  Tuesday : 20:00 - 22:00  Wednesday : 06:00 - 12:00  Wednesday : 20:00 - 22:00  Thursday : 06:00 - 12:00  Thursday : 20:00 - 22:00  Friday : 06:00 - 12:00  Friday : 20:00 - 22:00 u003c/divu003e,,0,277,06:00:00,12:00:00,FALSE,FALSE,0,277,20:00:00,22:00:00,FALSE,FALSE,0,278,06:00:00,12:00:00,FALSE,FALSE,0,278,20:00:00,22:00:00,FALSE,FALSE,0,279,06:00:00,12:00:00,FALSE,FALSE,0,279,20:00:00,22:00:00,FALSE,FALSE,0,280,06:00:00,12:00:00,FALSE,FALSE,al-qaisumah-airport-hafar-al-batin,FALSE,FALSE,-,-,0,280,20:00:00,22:00:00,FALSE,FALSE,0,281,06:00:00,12:00:00,FALSE,FALSE,0,281,20:00:00,22:00:00,FALSE,FALSE,0,282,06:00:00,12:00:00,FALSE,FALSE,0,282,20:00:00,22:00:00,FALSE,FALSE,0,283,06:00:00,12:00:00,FALSE,FALSE,0,283,20:00:00,22:00:00,FALSE,FALSE
2,1,0,Al Quds - Riyadh,,Riyadh,,8001000014,8001000014,-,"Al Quds - Riyadh,Riyadh",46.74453,24.749733,1,,Al Quds - Riyadh,u003cdivu003eSaturday: 24 hours Sunday: 24 hours Monday: 24 hours Tuesday: 24 hours Wednesday: 24 hours Thursday: 24 hours Friday : 00:00 - 09:00  Friday : 13:00 - 23:59 u003c/divu003e,,0,277,,,TRUE,FALSE,0,278,,,TRUE,FALSE,0,279,,,TRUE,FALSE,0,280,,,TRUE,FALSE,0,281,,,TRUE,FALSE,0,282,,,TRUE,FALSE,0,283,00:00:00,09:00:00,FALSE,FALSE,al-quds-riyadh,FALSE,FALSE,-,-,0,283,13:00:00,23:59:00,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
61,1,0,Al Raed - Riyadh,,Riyadh,,8001000014,8001000014,-,"Al Raed - Riyadh,Riyadh",46.645869,24.701345,1,,Al Raed - Riyadh,u003cdivu003eSaturday : 08:00 - 23:59  Sunday : 08:00 - 23:59  Monday : 08:00 - 23:59  Tuesday : 08:00 - 23:59  Wednesday : 08:00 - 23:59  Thursday : 08:00 - 23:59  Friday : 15:00 - 23:59 u003c/divu003e,,0,277,08:00:00,23:59:00,FALSE,FALSE,0,278,08:00:00,23:59:00,FALSE,FALSE,0,279,08:00:00,23:59:00,FALSE,FALSE,0,280,08:00:00,23:59:00,FALSE,FALSE,0,281,08:00:00,23:59:00,FALSE,FALSE,0,282,08:00:00,23:59:00,FALSE,FALSE,0,283,15:00:00,23:59:00,FALSE,FALSE,al-raed-riyadh,FALSE,FALSE,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
193,28,0,Al Rasras - Khamis Mushait,,Abha,,8001000014,8001000014,-,"Al Rasras - Khamis Mushait,Abha",42.784426,18.237621,1,,Al Rasras - Khamis Mushait,u003cdivu003eSaturday : 08:00 - 23:59  Sunday : 08:00 - 23:59  Monday : 08:00 - 23:59  Tuesday : 08:00 - 23:59  Wednesday : 08:00 - 23:59  Thursday : 08:00 - 23:59  Friday : 15:00 - 23:59 u003c/divu003e,,0,277,08:00:00,23:59:00,FALSE,FALSE,0,278,08:00:00,23:59:00,FALSE,FALSE,0,279,08:00:00,23:59:00,FALSE,FALSE,0,280,08:00:00,23:59:00,FALSE,FALSE,0,281,08:00:00,23:59:00,FALSE,FALSE,0,282,08:00:00,23:59:00,FALSE,FALSE,0,283,15:00:00,23:59:00,FALSE,FALSE,al-rasras-khamis-mushait,FALSE,FALSE,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
213,78,0,Al Safa Jeddah,,Jeddah,,8001000014,8001000014,-,"Al Safa Jeddah,Jeddah",39.217663,21.565548,1,,Al Safa Jeddah,u003cdivu003eSaturday : 12:00 - 23:59  Sunday : 12:00 - 23:59  Monday : 12:00 - 23:59  Tuesday : 12:00 - 23:59  Wednesday : 12:00 - 23:59  Thursday : 12:00 - 23:59 u003c/divu003e,,0,277,12:00:00,23:59:00,FALSE,FALSE,0,278,12:00:00,23:59:00,FALSE,FALSE,0,279,12:00:00,23:59:00,FALSE,FALSE,0,280,12:00:00,23:59:00,FALSE,FALSE,0,281,12:00:00,23:59:00,FALSE,FALSE,0,282,12:00:00,23:59:00,FALSE,FALSE,,,,,,,al-safa-jeddah,FALSE,FALSE,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
198,94,0,Al Sharqiyyah - Al Qunfudhah,,albaha,,8001000014,8001000014,-,"Al Sharqiyyah - Al Qunfudhah,albaha",41.08227,19.132734,1,,Al Sharqiyyah - Al Qunfudhah,u003cdivu003eSaturday : 08:00 - 23:59  Sunday : 08:00 - 23:59  Monday : 08:00 - 23:59  Tuesday : 08:00 - 23:59  Wednesday : 08:00 - 23:59  Thursday : 08:00 - 23:59  Friday : 15:00 - 23:59 u003c/divu003e,,0,277,08:00:00,23:59:00,FALSE,FALSE,0,278,08:00:00,23:59:00,FALSE,FALSE,0,279,08:00:00,23:59:00,FALSE,FALSE,0,280,08:00:00,23:59:00,FALSE,FALSE,0,281,08:00:00,23:59:00,FALSE,FALSE,0,282,08:00:00,23:59:00,FALSE,FALSE,0,283,15:00:00,23:59:00,FALSE,FALSE,al-sharqiyyah-al-qunfudhah,FALSE,FALSE,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
210,21,0,Al Shoqiyah - Makkah,,Makkah,,8001000014,8001000014,-,"Al Shoqiyah - Makkah,Makkah",39.765027,21.380222,1,,Al Shoqiyah - Makkah,u003cdivu003eSaturday: 24 hours Sunday: 24 hours Monday: 24 hours Tuesday: 24 hours Wednesday: 24 hours Thursday: 24 hours Friday : 00:00 - 09:00  Friday : 13:00 - 23:59 u003c/divu003e,,0,277,,,TRUE,FALSE,0,278,,,TRUE,FALSE,0,279,,,TRUE,FALSE,0,280,,,TRUE,FALSE,0,281,,,TRUE,FALSE,0,282,,,TRUE,FALSE,0,283,00:00:00,09:00:00,FALSE,FALSE,al-shoqiyah-makkah,FALSE,FALSE,-,-,0,283,13:00:00,23:59:00,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
